index,item_id
594766,"[7806, 12770, 11237, 657, 4151, 9728, 12401, 10464, 3182, 9817]"
594867,"[7310, 6267, 366, 211]"
594879,"[14916, 7571, 16197, 8199, 16055, 5873]"
594980,"[9091, 6729, 7210]"
595488,"[7626, 7444, 10942, 8821, 12841, 8437, 11348, 13586, 1659, 973]"
595502,"[15610, 5658, 9371, 3589, 2865, 15648, 16447, 15549]"
595660,"[12057, 14775, 2954, 16270, 8437, 11754, 14317, 12981, 7192, 12846]"
596131,"[11348, 8639, 7626, 9214, 12057, 6453, 14317, 8821, 6626, 16291]"
596552,"[7102, 9342, 5964, 6219, 11469, 9728, 2720, 12849, 12324, 10942]"
596658,"[15297, 5287, 16237, 6798, 8830, 4696, 5051, 682]"
596678,"[13865, 7102, 9728]"
597054,"[12421, 602, 8636, 3734, 15297, 16270, 3289, 10214, 13865]"
597166,"[5434, 6208, 1671, 8254, 4224]"
597440,"[14846, 10440, 13865, 6443, 366]"
597610,"[5576, 7626, 13865, 9617, 1287]"
597808,"[7807, 4239, 10942, 6265, 12598]"
597948,"[1844, 15362, 8650, 6660]"
597973,"[3734, 15266, 8386, 10440, 8650, 12324]"
598707,"[10878, 6443]"
598927,"[4740, 3734, 12133, 15065, 8650, 14687]"
598980,"[5051, 14341, 11310, 10236, 12965, 13865, 10073, 10605]"
599230,"[10122, 13377, 4151, 16509, 10440]"
599603,"[16509, 11245, 15297, 16043, 13262, 14689, 496, 11640]"
599640,"[7626, 4685, 9728, 8357, 4696, 5315, 3384]"
600239,"[3734, 9121, 14901, 4457, 7196, 11756, 2956, 15074, 5023, 13414]"
600554,"[14899, 7343, 13865, 11749, 3734, 8000]"
600691,"[13223, 5755, 6193, 13865, 9728, 14431, 10440]"
600844,"[9728, 10440, 16166, 15266, 7571, 4436, 13865, 923]"
600967,"[9817, 4495, 2823, 5315, 3384]"
601344,"[10201, 12188, 16433, 14431, 4358, 15297, 10469, 9585, 12259, 4151]"
601477,"[1290, 14476, 8579, 1287, 7448]"
601692,"[9728, 11469, 12857, 8636, 13933, 4116, 7102]"
601742,"[142, 10440, 9817, 6265, 12598]"
601776,"[15845, 6965, 6208, 7144, 15362, 6660, 3784]"
601922,"[4260, 15549, 144, 14317, 1290, 11268, 3012]"
602536,"[11769, 15014, 13865, 4495, 10119, 10440]"
602905,"[14604, 9963, 1106, 9381, 16166, 12438, 14317]"
603264,"[9728, 9900, 6455, 4237, 7597, 11237, 10122, 4260, 13377]"
603500,"[6273, 14317, 15915, 9728, 10219, 15373, 13137, 4436, 10884, 15266]"
603620,"[12770, 13941, 3734, 16447, 142, 12149, 4762, 12995, 9817]"
603873,"[10440, 3134, 416, 3017, 6126, 14980, 9728, 9817]"
604671,"[13865, 7829, 7571, 1358, 8209, 13915, 6126, 14980]"
605065,"[11806, 3363, 3931, 14500, 565, 12225, 5051, 14422]"
605159,"[12240, 11697, 5658, 4457, 7119, 11322, 3541, 13865, 12003, 15297]"
605634,"[9728, 16499, 12502, 6626, 14689, 8209, 8616, 4533, 144]"
605642,"[4457, 12995, 10440, 2780, 8011]"
605918,"[5863, 14965, 6882, 817, 10440, 7014]"
606027,"[10214, 13653, 6809, 3669, 10942, 13915, 16228]"
606082,"[7210, 3940, 10942, 12173, 8874, 13225, 6193, 16433, 1646, 12717]"
606342,"[12446, 4689, 15060, 7993, 16107, 10971, 4436, 8917, 3166, 2534]"
606404,"[13243, 7789, 14991, 6220, 4347, 3363, 3827, 16107, 565, 14689]"
606487,"[16270, 16166, 8880, 1978, 1107]"
606873,"[7444, 3908, 14317, 11275, 760, 15297, 14703]"
606946,"[10440, 4151, 15297, 12356, 14242, 15018]"
607325,"[8227, 14466, 10947, 16499, 14703, 14735, 5978, 3402, 13018, 13104]"
607341,"[10665, 4151]"
607363,"[1290, 1287, 14476, 7448, 13865]"
607502,"[13941, 5956, 4533, 14495, 16228, 7460, 9728]"
607523,"[12465, 3046, 945, 13185, 212, 5894, 16088, 6870, 11985, 13915]"
607543,"[1070, 9927, 14762, 4436, 5693, 4635, 7102, 8251, 9728, 12228]"
607698,"[6162, 1916, 13865, 4237, 8801, 657, 3066]"
607829,"[13865, 3182, 15464, 11110, 142]"
607937,"[5434, 4754, 10440, 9728, 9817]"
608019,"[12215, 10515, 9335, 12204, 10942]"
608060,"[14684, 11919, 2720, 4151, 16228]"
608197,"[4847, 5411, 7829, 11919, 6660]"
608350,"[15297, 15719, 16270, 15266, 16166, 14317, 8617, 10440, 9996]"
608614,"[14210, 3734, 5906, 13915, 7582, 13073, 10323, 15266, 11663, 337]"
608779,"[3734, 12609, 1553, 16166, 3182, 5411, 12995]"
609003,"[16270, 11775, 8251, 14814, 3935, 3190, 14689, 219, 9817, 13865]"
609146,"[3735, 15719, 1819, 13865, 3834, 6295, 12386]"
609576,"[5693, 14310, 4740, 5061, 4495]"
609655,"[13865, 923, 14361, 15422]"
609788,"[11885, 4754, 10440, 9728, 9817]"
610562,"[12598, 1503, 13018, 12268, 11985, 14317, 10971, 11348, 1785, 10761]"
611124,"[9728, 13018, 3669, 11267, 9996, 12726, 12516, 7221, 4952, 9817]"
611302,"[15411, 13865, 7019, 2722, 13243]"
611455,[]
611466,"[7612, 3827, 6455, 12623, 13243, 1785, 3587, 7210, 3163, 1106]"
611532,"[15297, 10283, 142, 5693, 14310, 4740, 13865]"
611873,"[8522, 4571, 6809, 14512, 8478, 5780, 9728, 1844, 12501, 12305]"
612253,"[14341, 7571, 6404, 13159, 6785, 9936]"
612350,"[7582, 3734, 12623, 5330, 10373, 366]"
612448,"[9728, 4740, 7486, 14741, 12995, 2720, 8616, 4533]"
612464,"[10845, 10214, 7582, 11827, 13865]"
612562,"[10878, 13865, 561, 2255, 3532, 4702, 10440, 15715, 12915]"
613025,"[9896, 8069, 4774, 15297, 4725, 1700, 7026]"
613141,"[13262, 496, 3449, 6809, 3669, 14648, 4901]"
613496,"[15297, 4457, 14942, 8489, 14530, 13865, 3734, 565, 12225]"
613583,"[14689, 3587, 1287, 4436, 14901, 14563, 2657, 4151, 2892, 6351]"
613665,"[10119, 3541, 12428, 3574, 5287, 1819, 12743, 2954, 741, 273]"
613771,"[11769, 13865, 7626, 4495, 10119, 10440]"
613797,"[11756, 3800, 10440, 5434, 16498, 4740]"
613861,"[3632, 11539, 14942, 4696, 111, 14317, 682, 10323]"
614203,"[7626, 12421, 3449, 2954, 11933, 8134]"
614791,"[9728, 2802, 13915, 15297, 6210, 8650, 14421]"
614938,"[9842, 12228, 14359, 8986, 16026]"
615373,"[4151, 3734]"
615699,"[11081, 3734, 14310, 5693, 4740]"
615882,"[8585, 8691, 5693, 6626, 5658, 14317, 143, 6193, 7154, 6686]"
616336,"[3734, 4585, 6809, 10515, 6089, 7417, 10464, 2320, 10240, 4116]"
616519,"[3182, 10214, 14961, 3908, 9297, 2625, 12849, 11469, 11112, 12846]"
616648,"[682, 2590, 1106, 11057, 5693]"
616769,"[4495, 11711, 15464, 14803, 15297, 8945, 12324, 15549]"
617159,"[11797, 11237, 12659, 14717, 7997, 1449]"
617313,"[12240, 8051, 13935]"
617686,"[7160, 11348, 7382, 6219, 2301, 3800, 47, 5576, 10351, 4774]"
617737,"[142, 12846, 218, 12421, 7144]"
617789,"[142, 9222, 6443]"
618263,"[7102, 8636, 10942, 6265, 12598]"
618608,"[2802, 7626, 9617, 10440, 12057, 12841]"
618989,"[3734, 11043, 6576, 6809, 10515, 8581, 6089, 7417, 6561, 10464]"
619153,"[1399, 7144, 5250, 4946, 7626]"
619226,"[10440, 16166, 8617, 5086, 9996]"
619312,"[11145, 3742, 6162, 10770, 15266]"
619374,"[3784, 15297, 15362, 1163, 6660]"
619482,[6219]
620698,"[12173, 4384, 10440, 1381, 12080]"
620816,"[12133, 7582, 6193, 6686, 6607, 7125, 7389, 10281, 2360, 2722]"
621260,"[4754, 10440, 9728, 9817, 7144]"
621344,"[255, 14703, 8936, 12756, 14998, 11933, 3734, 8134, 9194, 6470]"
621557,[7793]
621611,"[13946, 4457, 14431, 14697, 9728, 10954, 15297, 2916, 12615]"
621780,"[3734, 9811, 6402, 5424, 10440, 15297, 9817]"
622962,"[8181, 16166, 8254, 5411, 15297, 9336, 13052, 14317, 10593, 6033]"
623045,"[4151, 4754, 10440, 9728, 9817]"
623272,"[6155, 3935, 5754, 10942, 6561, 14317, 5648]"
623622,"[1844, 142, 5434, 3784, 4151]"
623861,"[15719, 12133, 13583, 9103, 5434]"
624481,"[10440, 15297, 12254, 9728, 9817]"
624632,"[1168, 11081, 1916, 3384, 10440]"
625152,"[11237, 12659, 14717, 7997, 3363, 2965, 1449]"
625217,"[7882, 6162, 1916, 13865, 12623]"
625341,"[16447, 3004, 3734, 13723, 4457, 16107, 14317, 13865]"
625543,"[1833, 14053, 15915, 14636, 4331, 9728, 14687, 10436, 9103, 13723]"
626094,"[16166, 16270, 2956, 1978, 1107]"
626122,"[2722, 9342, 12841, 11494, 1105, 6561, 9728]"
626147,"[14961, 4549, 15547, 13223, 12421, 7460, 7144, 9728]"
626375,"[11057, 11018, 4511, 8580, 1986, 3936, 10761, 1107, 16043, 10525]"
626449,"[4457, 16228, 4239, 11237]"
627021,[]
627090,"[5325, 11985, 4266, 85, 1562]"
627400,"[16270, 565, 9506, 7582, 475, 15297, 142, 2956, 13463, 16196]"
627460,"[288, 2852, 14703, 12204, 9728, 10440]"
627786,"[15648, 6809, 3669, 5533, 13865, 10884, 5693, 9950, 12965, 16166]"
628414,"[5693, 4740, 9900, 4495, 3151]"
628539,[]
628735,"[7343, 14581, 6561, 14512, 3734, 10440, 7829, 3509]"
628771,"[10942, 12692, 8986, 3066, 347, 12830, 8554, 11885, 11769, 13713]"
628799,"[9728, 6126, 931, 14499, 9381, 15014, 13865, 14980]"
628848,"[2616, 14703, 8893, 7310, 13018]"
629231,"[7829, 10770, 5507, 15464, 7807, 12104, 12324, 3532]"
629302,[]
629375,"[4239, 10942, 8579, 6265, 12598]"
629554,"[8636, 3071, 12173, 6382, 5894]"
629595,"[1275, 142, 15362, 1163, 6660, 3784]"
629637,"[8636, 11228, 16228, 4239, 11237]"
629741,"[10942, 8579, 6265, 12598]"
629758,"[4740, 13865, 15568, 11237, 6568, 8447, 16166, 10440, 6809, 1844]"
630177,"[6208, 13068, 13202, 13865, 6660]"
630196,"[1070, 11689, 5507, 11275, 2887, 12173, 5287, 11919, 16228]"
630305,"[11018, 4495, 1884, 3936, 13865, 6404, 3384, 7420, 10440, 11061]"
630437,"[1337, 13472, 7417, 6104, 13018, 1819, 866, 16026, 12623]"
630446,"[7448, 11109, 9851, 15297, 10440]"
630679,"[1381, 15362, 1163, 6660, 3784]"
630683,"[12908, 12598, 6738, 2956, 15648]"
631192,"[3182, 11110, 9335, 142, 10942]"
631244,[9728]
631477,"[15915, 1844, 8636, 9327, 2657]"
631713,"[11345, 596, 12212, 3031]"
632140,"[7626, 5754, 9213, 11769, 682, 8011]"
632229,"[3734, 11790, 512, 5658, 11985, 517, 6455, 4979, 16447, 10884]"
632240,"[2940, 4946, 13361, 1381, 4151, 12080, 5434]"
632360,"[5411, 15997, 11216, 5693, 10942, 13915]"
633066,"[12988, 4946, 11029, 10761, 10214, 8386, 7417, 1819, 16026, 12623]"
633093,"[14567, 682, 6219, 2025, 14689, 10770, 2954, 2625, 179, 7210]"
633147,"[3012, 11754, 9728, 15656, 12846, 10593, 11112, 565, 7382, 2823]"
633301,"[8636, 10801, 13980]"
633365,"[10440, 9194, 817, 9963]"
633516,"[3734, 14916, 12275, 10878, 10636]"
633756,"[4436, 3095, 2657, 12965, 8046, 682, 4000, 12173, 11885, 7626]"
633964,"[3734, 9996, 6443, 3984, 6577]"
633989,"[13865, 9728, 6455, 11739, 521, 4436]"
634017,"[11654, 682, 7210, 10942, 13586, 14646, 11769, 6193, 3012, 1785]"
634393,"[2956, 565, 4436, 7793, 10100, 6945, 6207, 2876, 3991, 125]"
634562,"[1844, 142, 4457, 4151, 7310]"
634772,"[11112, 12129, 14317, 12057, 14961, 15646, 9617, 15848, 7444, 12849]"
634783,"[9811, 10942, 111, 6273, 14317, 14359, 3095, 4696, 11749, 7651]"
635045,"[11081, 13865, 6660, 3363, 565, 12225, 13223, 14422]"
635275,"[14689, 10772, 3133, 3834, 5411]"
635417,[]
635474,"[2657, 3761, 9465, 13500, 9342, 9681, 1930, 10761, 1617, 10304]"
635531,"[9728, 3935, 973, 4457, 4151]"
635567,"[5411, 15464, 10772, 13763, 3734, 3031]"
635693,"[4475, 6646, 3784, 12623, 11348, 5894, 9728, 15163]"
635764,"[10761, 11134, 3509, 2816, 9842, 14359, 1916, 16026]"
635773,"[1443, 16166, 8617, 5086, 9996]"
635826,"[4151, 4754, 10440, 9728, 9817]"
635863,"[2237, 7571, 14317, 3734, 9689, 7977, 1785, 13500, 13941, 14841]"
636145,"[3804, 12293, 5545, 15997, 16086, 10440, 13865, 12324]"
636346,"[7417, 11749, 15074, 599, 3734, 1290]"
636486,"[15266, 8134, 565, 10550, 2956, 6953, 5610, 12853, 3808, 15568]"
636568,"[1785, 6646, 3423, 6330, 11112, 13095, 366, 4457]"
637014,"[9728, 13493, 15645, 2330, 16373, 12057, 9982, 3734, 12537, 3423]"
637153,"[6825, 6155, 6208, 11018, 5109, 4361, 4685, 10122, 15958]"
637176,"[16166, 16270, 8880, 10942, 1978]"
637341,"[4151, 14266, 8199, 3071, 11143, 8227, 13018, 6783, 9728, 7844]"
637417,"[12974, 8335, 12841, 5424, 11749, 10761, 14942, 12837, 3182]"
637732,"[13865, 3541, 142, 3395, 10517, 6876, 4533, 5315]"
638020,"[8212, 1267, 7417, 4217, 8657, 9506, 11749, 7124]"
638344,"[4239, 10942, 8579, 6265, 12598]"
638669,"[4151, 14826, 7102, 12537, 3734]"
638907,"[12421, 11769, 334, 6106, 2379, 6692, 15297, 10440]"
639406,[]
639465,"[12988, 4448, 3130, 15362, 8617, 2954, 9996, 11047]"
639796,"[4239, 10942, 8579, 6265, 12598]"
639880,"[10770, 3936, 14153, 10761, 15404, 5847, 9335, 12446, 9993, 1553]"
640380,"[4487, 6402, 7793, 9817]"
640407,"[14215, 4495, 5315, 1287, 3384]"
640691,[]
640890,"[13159, 5411, 7144, 3784, 16166, 4718, 12837, 9335, 7135, 456]"
641179,"[12770, 12701, 8891, 8618, 15404, 14814, 4116, 1517, 9381, 7829]"
641993,"[1553, 4475, 3734, 8980, 10971]"
642283,"[11275, 760, 15297, 15237, 211]"
642638,"[8636, 11228, 16228, 4239, 11237]"
643257,"[10440, 4151, 15297, 12356, 14242, 15018]"
643497,"[9281, 9214, 6861, 8694, 14362, 1308, 14264, 1106, 15297, 211]"
643619,"[7745, 9728, 12743, 2834, 2025, 565, 10436]"
643666,"[15720, 1445, 212, 6870, 16088, 12974, 1105, 1290, 8011, 13243]"
644319,[15297]
644741,"[12770, 15648, 8034, 15362, 5847, 6660, 3784]"
644845,"[6948, 9059, 3532, 7793, 4533, 6443]"
644995,"[366, 12254, 15297, 6210, 14421]"
645193,"[10801, 13018, 3800, 14580, 10440]"
645287,"[11074, 3734, 3309, 6089, 3935, 6979, 7506, 596, 11956]"
645293,"[13038, 15297, 8636, 8199, 4237]"
645329,"[10770, 13867, 10881, 5405]"
645341,"[13865, 3006, 2534, 11539, 12965, 14619, 7571, 4946, 11933, 8134]"
645622,"[1454, 7417, 456, 3784, 8252, 1024, 9617, 15464, 7169, 10879]"
645632,"[12846, 12173, 9342, 682, 16166, 5847, 5754]"
645748,"[2922, 6965, 3734, 9164, 4537, 6033]"
646257,"[16166, 3541, 10337, 10942, 8579, 6265, 12598]"
646398,"[14961, 3182, 13139, 1844, 4495, 142, 7014]"
646541,"[2237, 6541, 14846, 7829, 10440, 13865, 10073, 6443, 14741, 10845]"
646546,"[8636, 2480, 9132, 12988]"
646787,"[9728, 13425, 8067, 12820, 9419, 5693, 8801, 10665, 10942, 6738]"
647139,"[5051, 5171, 5569, 11664, 9986, 4209, 12228, 10657, 15297, 8254]"
647264,"[366, 2025, 15297, 6210, 14421]"
647659,"[4457, 13159, 1267, 11276, 16166, 9000, 4260, 12544, 10323, 4331]"
647781,"[7353, 9728, 15362, 5838, 3182]"
647841,"[15244, 15997, 5167, 3734, 16346, 10219]"
647987,"[10119, 7582, 5411, 682, 11057, 5693]"
648317,"[10323, 12965, 13104, 6738, 6470]"
648582,"[849, 3784, 10770, 13038, 12501, 9465, 15074, 4141, 3343, 2025]"
648765,"[10942, 9728, 14264, 4537, 5411, 15074, 13915]"
649224,"[15915, 6661, 9728, 1819, 3800, 496, 3734]"
649270,"[12446, 4689, 111, 8821, 1287, 12173, 3363, 9817, 8618]"
649747,"[12965, 3784, 2255, 13867, 5650, 3935, 13018, 6028, 5051, 9851]"
649867,"[15373, 10440, 6809, 3734, 9747, 15297]"
649925,"[10440, 7829, 817, 7014]"
650074,"[13326, 5434, 142, 11749, 15277, 7196, 9728, 7460]"
650328,"[8636, 13865, 7829, 9728, 2220, 7135]"
650436,"[8821, 13361, 12198, 6774, 2954, 3935, 14210, 11919, 923]"
650597,"[1267, 7571, 3613, 4457, 3784, 9336, 14899, 3182, 3541, 5411]"
650720,"[3734, 13867, 3784, 11756, 8891]"
650936,"[14841, 8667, 1916, 9617, 16226, 12908, 142, 12981, 7829, 8662]"
651480,"[7793, 11778, 10551, 11769, 14689, 9728]"
651601,"[7626, 14567, 3827, 15399, 12908, 1106]"
651790,"[10440, 2780, 4946, 8650, 8011]"
651918,"[11371, 10440, 8636, 8143, 7392, 11988, 14651, 4436, 7417, 7144]"
652077,"[10770, 15915, 16361, 6915, 15958]"
652248,"[3808, 13243, 11654, 4718, 8612, 11595, 8636, 15787, 14689, 9811]"
652558,[]
652848,"[5650, 10287, 14317, 11790, 14431, 10240, 2956, 7571, 7968, 5894]"
652950,"[9728, 13723, 13350, 10214, 7571, 2956, 13087, 4582, 2025, 14317]"
652974,"[4495, 2823, 3773, 5315, 3384]"
654087,[]
654109,"[4685, 14177, 14317, 12965, 8447, 9118, 5809, 4976, 9728, 945]"
654179,"[16499, 1844, 9728, 9996]"
654327,"[4740, 5046, 6774, 1267, 10605]"
654386,"[14025, 4696, 10942, 8579, 6265, 12598]"
654448,"[14264, 3784, 15171, 13018, 6265, 12598]"
654681,"[9006, 7829, 10440, 10493, 11761, 6447, 1590, 9728, 6626, 16499]"
654763,"[3734, 11656, 7310, 12623, 5330, 9164, 4718, 14530, 9465, 4565]"
654777,"[8430, 16166, 8601, 10440, 15297, 10558, 13865]"
654813,"[2954, 3076, 7882, 6162, 1916]"
655369,"[10942, 8579, 6265, 12598]"
655580,[]
655824,"[144, 12841, 10761, 12846, 5754]"
656187,[]
656757,"[8350, 13223, 11790, 12516, 9288]"
657038,"[5894, 15997, 5167, 13943, 1132, 3734]"
657194,"[9728, 1287, 12701, 12080, 16442, 15215, 15297, 10440]"
657249,"[4436, 9234, 13865, 6033, 11348]"
657506,"[12133, 10119, 10440, 13915, 1287]"
657915,"[10878, 3734, 14916, 12275, 372]"
658116,"[12173, 10440, 1381, 4151, 12080]"
658127,"[14689, 3587, 8821, 3095, 8143, 5066, 12501, 14317, 6351]"
658278,"[3289, 682, 5569, 3620, 14317, 3734, 15983, 7829, 9936, 1785]"
658497,"[13243, 8386, 12974, 12173, 7626, 12057]"
658874,"[14317, 13865, 12846, 8227, 2940]"
658934,"[1785, 1106, 11754, 15574, 12984, 12837, 6267, 6470, 11310, 12965]"
658943,"[7310, 1000, 12965, 9327, 5315]"
658971,"[14681, 3532, 9169, 8616, 4533]"
659057,"[565, 1381, 10440, 4151]"
659063,"[13865, 3182, 11110, 7386, 142]"
659093,"[2558, 13223, 5424, 4754, 13475, 10440, 9728, 9817]"
659280,"[6210, 5287, 5766, 7924, 11749, 15362, 13915, 8430, 111, 10772]"
659331,"[15464, 10119, 10942, 1785, 4457]"
659353,"[10163, 9728, 11310, 565, 10427, 4629, 8391, 15297, 11188, 1877]"
660184,"[12129, 13104, 7210, 5729, 6915, 6219, 15277]"
660403,"[10761, 4151, 9728, 5658, 2237, 4533, 6660, 12598]"
660524,"[10440, 7417, 10240, 13865, 11595, 3363, 6660, 1700, 7026]"
660647,"[12268, 5250, 15297, 6210, 14421]"
660702,"[6738, 3289, 12173, 7210, 5569, 9728, 16236, 9936, 8393]"
660966,"[14879, 15297, 7567, 5400, 6143, 13159, 3792, 9728, 12692, 11699]"
661196,"[10772, 3133, 15787, 5411, 11790]"
661489,"[10440, 3742]"
661578,"[5791, 8874, 5610, 2657, 1978, 1107]"
661941,"[14901, 11885, 8386, 3935, 973, 10440]"
661974,"[4495, 2823, 3773, 5315, 3384]"
661995,"[3734, 13713, 11074, 3309, 12149]"
662046,"[4718, 7420, 13018, 15074, 4537, 16166, 3862, 899, 3632, 13185]"
662082,"[14581, 7343, 2028, 14512, 8581, 10440, 4585, 15574, 12215]"
662153,"[12598, 10761, 10878, 3734]"
662168,"[10119, 1554, 14689, 13159, 1517, 2956, 15679, 3541, 7571, 12005]"
662427,"[5693, 14310, 4740, 4495, 3151]"
662576,"[391, 6233, 9381, 13411, 3475, 14431]"
662854,"[14317, 12259, 10942, 8579, 6265, 12598]"
662881,"[4495, 16021, 10903, 7460, 9728]"
662977,"[9728, 14310, 1570, 1553, 6162, 14416, 3735, 2590, 12421]"
663075,"[11756, 5569, 2081, 7582, 6646, 5051, 1622, 10605, 6915]"
663189,"[4239, 10942, 8579, 6265, 12598]"
663410,"[10440, 8391, 14646, 11756, 12305, 6210, 5847, 7809]"
663632,"[6948, 12820, 1290, 9817, 16224, 10845, 565, 15915, 14242, 10440]"
663888,"[9728, 9851, 12770, 5077, 11919, 5847, 5974, 16228]"
664144,"[12981, 8581, 10363, 7019, 7377, 11673, 12324, 8478, 4585, 3509]"
664354,"[3532, 3734, 8616, 4533, 2237]"
664556,"[1287, 1844, 8636, 8252, 7626, 1290, 9728]"
664739,"[1105, 14177, 8880, 10761, 5936, 15074, 11790, 10605]"
664862,[]
665077,"[9091, 899, 1193, 16166, 10942, 11654, 3940, 13586, 3182, 6193]"
665131,"[865, 15547, 15233, 3792, 3693, 13865, 15297, 6210, 14421]"
665205,"[5109, 8251, 16378, 4754, 10440, 9728, 9817]"
665259,"[9728, 6387, 12537, 3734, 11956, 13095]"
665328,"[849, 10515, 9335, 10942, 16346, 10219]"
665400,"[9728, 1785, 10464, 10440]"
665910,"[4718, 7571, 2722, 6219, 4578, 11602, 7382, 3182, 1819, 2954]"
666018,"[3394, 4034, 10363, 3223, 10665, 15549]"
666274,"[14341, 13788, 12849, 4979, 11469, 1649, 6686, 11112, 12268]"
666442,"[14512, 1287, 9506, 9728, 3182, 16270, 13865, 3792, 4000]"
666697,"[10219, 1132, 3071, 10942, 6265, 12598]"
666880,"[12346, 5658, 13243, 12701, 10515, 9335, 3182, 10942]"
666902,"[13865, 12324, 6219, 4487, 12849, 10031, 4143, 16484, 1844, 6686]"
667264,[]
667619,"[13865, 4457, 11885, 13763, 8335, 3095, 12849, 4495, 16166, 13371]"
667977,"[10122, 13377, 4151, 16509, 10440]"
668093,"[14461, 2169, 14431, 6492, 12544, 2858, 4260, 760, 9062, 15297]"
668196,[14242]
668366,"[4422, 8639, 3449, 6876, 7082]"
668460,"[13223, 4685, 9381, 4151, 6809, 10827, 13865, 1000, 14518, 12324]"
668617,"[8636, 4448]"
668913,"[3784, 2220, 6455, 142, 4475, 12908, 1553, 9132, 12057, 6453]"
669186,"[11749, 11081, 11827, 506, 13865, 3734, 1562]"
669502,"[3734, 8209, 10972, 11769, 6576, 13865, 14982, 4422, 1381, 4151]"
669769,"[3190, 15297, 2823, 5315, 3384]"
669869,"[8617, 5086, 9996, 14215]"
670128,"[3587, 7132, 12173, 12179, 3541, 2787, 3667, 1604, 6965, 15297]"
670257,"[7793, 1132, 8849, 9016, 9817]"
670514,"[1443, 16166, 8617, 5086, 9996]"
670718,"[2956, 12846, 218, 12421, 7144]"
671038,"[3153, 517, 13250, 15297, 10440]"
671209,"[4436, 5635, 6295, 10436, 12501, 7145, 1930, 1249, 6155, 14361]"
671423,"[565, 13915, 3978, 2657]"
671628,"[3622, 10903, 14684, 7460, 9728]"
671947,"[3163, 13865, 12173, 7626, 512, 142, 13223, 9728, 14901, 4457]"
672098,"[7417, 10077, 14703, 6443, 15297]"
672224,"[8636, 973, 16228, 4239, 11237]"
673054,"[12537, 11237, 12259, 12846, 8227, 2940]"
673070,"[13161, 2612, 10219]"
673086,"[682, 5569, 7612, 1785, 3587, 3509, 3552, 4547, 15297]"
673224,"[3006, 6033, 9950, 13018, 10440]"
673339,"[13223, 14814, 6809, 4946, 5046, 9169, 3734, 6402, 4625, 13861]"
673426,"[12965, 15074, 12743, 3541, 9318, 11254, 12908, 13202, 7571, 13224]"
673587,"[274, 5569, 12965, 11790, 16166]"
673660,"[9728, 4702, 14317, 7626, 6915, 7460]"
673713,"[1844, 1106, 12438, 3669, 4024, 4942, 11371, 6185, 3735, 1699]"
673831,"[9506, 602, 10761, 7448, 1304, 10903, 9936, 7460, 9728]"
674288,"[24, 1916, 849, 4201, 14604, 10201, 11081, 12096, 4040, 11018]"
674363,"[16086, 10440, 13865, 12324]"
674512,"[9728, 2220, 14901, 12324]"
675163,"[4718, 8540, 4281, 12841, 8643, 14177, 13935, 7310, 10122, 11237]"
675366,"[2802, 3908, 7626, 9617, 12057]"
675368,"[11797, 11237, 12659, 14717, 7997, 1449]"
675412,"[657, 2220, 7829, 10256, 15845, 10878]"
675632,"[142, 9222, 10077, 7829, 817]"
675736,"[13223, 5755, 6193, 13865, 9728, 14431, 10440]"
675942,"[15362, 3012, 12173, 5648, 8437]"
676323,"[7829, 12702, 7612, 11754, 1785, 11348, 15701, 12446, 12841, 11885]"
676643,"[8208, 10884, 881, 884, 8350, 11790, 11769]"
676838,"[13018, 3800, 11387, 9844, 14097, 9817, 14646]"
678312,"[13185, 12974, 8143, 12133, 9937, 3632, 6774, 6561, 3574, 10801]"
678583,"[13865, 1287, 14317, 15362, 7829, 13020]"
678830,"[6455, 861, 12770, 2016, 4239]"
678840,"[4151, 16166, 14167, 931, 14841, 13018, 15297]"
678943,"[3553, 8231, 7310, 8011]"
679086,"[9291, 13865, 6809, 5398, 12096, 16270, 9681, 15215, 9996, 12849]"
679225,"[861, 10440, 11237, 16043, 10884, 5533, 561, 6193]"
679638,"[11237, 1570, 15199, 1112, 15999, 15646, 8109, 9728]"
679677,"[13865, 4448, 6948, 1325, 7408, 10942, 5405, 6265, 12598]"
679686,"[4151, 4754, 10440, 9728, 9817]"
679822,"[16166, 9728, 5693, 14942, 10119, 10440, 13915]"
679921,"[13243, 11919, 14703, 8650, 13018]"
680003,"[6404, 657, 12598, 2892, 7102, 14163, 817]"
680286,"[10440, 15373, 9728, 9817]"
680538,"[4495, 16021, 10903, 7460, 9728]"
681140,[13865]
681709,"[13438, 15839, 14095, 12501, 8252, 85, 10373, 8584, 1562, 3833]"
681803,"[11870, 8322, 4942, 945, 4829, 5023, 14530, 3006, 9728, 8254]"
681828,"[1381, 15362, 1163, 6660, 3784]"
682084,"[8058, 8134, 10234, 4754, 10440, 9728, 9817]"
682099,"[12544, 15362, 6660, 3784]"
682218,"[1287, 7401, 14601, 6155, 13913]"
682225,"[3182, 14153, 9728, 7582]"
682443,"[3071, 142, 10464, 9108, 8636, 6115, 13865, 7308, 1785, 9900]"
